raw_data,overs,runs,team_runs,commentary,bowler,batsman,batsman_runs,batsman_fours,batsman_sixes,batsman_bowls_faced,bowler_bowls_done,bowler_runs_given,bowler_wickets,dismissal,runs_given_bool
"2.4 
2 
Chahar to Rasheed, 2 runs 
Dug in short, Rasheed stands tall and pulls it square, but still can't get a boundary. Boult 
this time has to run to his left, and CSK get two more 
krish: ""Lot of great shots, all straight to the fielders or fielded extremely well""",2.4,2,2.0,"Chahar to Rasheed, 2 runs  .Dug in short, Rasheed stands tall and pulls it square, but still can't get a boundary. Boult  .this time has to run to his left, and CSK get two more",Chahar,Rasheed,2.0,0,0,1,1,2.0,0,,1
"2.5 
• 
Chahar to Rasheed, no run 
Swing and a miss! Bumped in short outside off, Rasheed looks to pull but can't connect",2.5,0,0.0,"Chahar to Rasheed, no run  .Swing and a miss! Bumped in short outside off, Rasheed looks to pull but can't connect",Chahar,Rasheed,0.0,0,0,1,1,0.0,0,,0
"2.6 
4 
Chahar to Rasheed, FOUR runs 
And CSK finally get their first boundary! Rasheed gives charge to this short ball outside 
off and manages to swat it in front of square. This time, Boult has too much ground to 
cover to his left 
end of over 38 runs  
CSK: 16/0CRR: 5.33  
Shaik Rasheed11 (10b 1x4) 
Rachin Ravindra5 (8b) 
Deepak Chahar 2-0-12-0 
Trent Boult 1-0-4-0 
Ashwani Kumar now 
 
Ashwani Kumar Career stats in T20s 
INNS 
6 
WKTS 
7 
ECON 
9.16 
AVE 
23.57 
BEST 
4/24",2.6,4,4.0,"Chahar to Rasheed, FOUR runs  .And CSK finally get their first boundary! Rasheed gives charge to this short ball outside  .off and manages to swat it in front of square. This time, Boult has too much ground to  .cover to his left",Chahar,Rasheed,4.0,1,0,1,1,4.0,0,,1
"3.1 
W 
Ashwani Kumar to Ravindra, OUT 
And he strikes first ball! Length ball, cross-seam, outside off. Ravindra swipes, looking 
to go down the ground, but the ball is veering away to take the outside edge and 
Rickelton does the rest. MI have first blood 
Rachin Ravindra c †Rickelton b Ashwani Kumar 5 (9b 0x4 0x6 15m) SR: 55.55 
A quick reminder that you can follow the live commentary for this game in Hindi. And 
Sid Monga's Live Report will give you analysis, colour and more. 
Ayush Mhatre, who plays for Mumbai in domestic cricket",3.1,W,0.0,"Ashwani Kumar to Ravindra, OUT  .And he strikes first ball! Length ball, cross-seam, outside off. Ravindra swipes, looking  .to go down the ground, but the ball is veering away to take the outside edge and  .Rickelton does the rest. MI have first blood  .Rachin Ravindra c †Rickelton b Ashwani Kumar 5 (9b 0x4 0x6 15m) SR: 55.55",Ashwani Kumar,Ravindra,0.0,0,0,1,1,0.0,1,c †Rickelton b Ashwani Kumar,0
"3.2 
1 
Ashwani Kumar to Mhatre, 1 run 
Ashwani almost gets two in two! Full and angled across, he looks to drive it on the off 
side and it comes off the outside half and he nearly chips it to the mid-off fielder, but it 
doesn't carry",3.2,1,1.0,"Ashwani Kumar to Mhatre, 1 run  .Ashwani almost gets two in two! Full and angled across, he looks to drive it on the off  .side and it comes off the outside half and he nearly chips it to the mid-off fielder, but it  .doesn't carry",Ashwani Kumar,Mhatre,1.0,0,0,1,1,1.0,0,,1
"3.3 
1 
Ashwani Kumar to Rasheed, 1 run 
Full on the pads, tucked out to deep square leg 
So, in both the games Ashwani has played at the Wankhede, he has struck with his first 
ball!",3.3,1,1.0,"Ashwani Kumar to Rasheed, 1 run  .Full on the pads, tucked out to deep square leg  .So, in both the games Ashwani has played at the Wankhede, he has struck with his first  .ball!",Ashwani Kumar,Rasheed,1.0,0,0,1,1,1.0,0,,1
"3.4 
4 
Ashwani Kumar to Mhatre, FOUR runs 
And that's some way to mark your debut! Full outside off, cross-seam, and Mhatre waits 
on it before drilling it straight of mid-off!",3.4,4,4.0,"Ashwani Kumar to Mhatre, FOUR runs  .And that's some way to mark your debut! Full outside off, cross-seam, and Mhatre waits  .on it before drilling it straight of mid-off!",Ashwani Kumar,Mhatre,4.0,1,0,1,1,4.0,0,,1
"3.5 
6 
Ashwani Kumar to Mhatre, SIX runs 
Oh what a shot! This is in the slot on the pads and Mhatre just lifts it up and dumps it 
over deep midwicket! Wristily played there",3.5,6,6.0,"Ashwani Kumar to Mhatre, SIX runs  .Oh what a shot! This is in the slot on the pads and Mhatre just lifts it up and dumps it  .over deep midwicket! Wristily played there",Ashwani Kumar,Mhatre,6.0,0,1,1,1,6.0,0,,1
"3.6 
6 
Ashwani Kumar to Mhatre, SIX runs 
And he keeps going! Ashwani goes short this time, but Mhatre is up to the task. Gets on 
his toes and swats a pull over square leg! Almost out in his first ball, 16 runs off his next 
three. Thrilling debut for the local boy! 
end of over 418 runs • 1 wicket 
CSK: 34/1CRR: 8.50  
Ayush Mhatre17 (4b 1x4 2x6) 
Shaik Rasheed12 (11b 1x4) 
Ashwani Kumar 1-0-18-1 
Deepak Chahar 2-0-12-0 
Chahar will bowl another powerplay over",3.6,6,6.0,"Ashwani Kumar to Mhatre, SIX runs  .And he keeps going! Ashwani goes short this time, but Mhatre is up to the task. Gets on  .his toes and swats a pull over square leg! Almost out in his first ball, 16 runs off his next  .three. Thrilling debut for the local boy!",Ashwani Kumar,Mhatre,6.0,0,1,1,1,6.0,0,,1
"4.1 
1 
Chahar to Rasheed, 1 run 
Slower ball, full outside off, eased towards point for a quick run 
All eyes on Mhatre!",4.1,1,1.0,"Chahar to Rasheed, 1 run  .Slower ball, full outside off, eased towards point for a quick run  .All eyes on Mhatre!",Chahar,Rasheed,1.0,0,0,1,1,1.0,0,,1
"4.2 
1w 
Chahar to Mhatre, 1 wide 
Chahar goes for the bouncer, but goes too short. Mhatre looks to pull, but that flies over 
him 
Chants of ""CSK, CSK"" at Wankhede after those shots from Mhatre, Vishal tells me from 
the ground 
 
Deepak Chahar in Powerplay overs (in T20s) 
BALLS 
1756 
WKTS 
77 
4s/6s 
306/63 
ECON 
7.97 
AVE 
30.32",4.2,1w,1.0,"Chahar to Mhatre, 1 wide  .Chahar goes for the bouncer, but goes too short. Mhatre looks to pull, but that flies over  .him",Chahar,Mhatre,0.0,0,0,0,0,1.0,0,,1
"4.2 
• 
Chahar to Mhatre, no run 
On a length around middle and coming in with the angle, Mhatre looks to work it leg side 
but misses and it bobs back to Chahar off his thigh",4.2,0,0.0,"Chahar to Mhatre, no run  .On a length around middle and coming in with the angle, Mhatre looks to work it leg side  .but misses and it bobs back to Chahar off his thigh",Chahar,Mhatre,0.0,0,0,1,1,0.0,0,,0
"4.3 
4 
Chahar to Mhatre, FOUR runs 
And the Mhatre show continues! Dug in short outside off, Mhatre has enough room to 
flat-bat this back over the bowler's head",4.3,4,4.0,"Chahar to Mhatre, FOUR runs  .And the Mhatre show continues! Dug in short outside off, Mhatre has enough room to  .flat-bat this back over the bowler's head",Chahar,Mhatre,4.0,1,0,1,1,4.0,0,,1
"4.4 
1 
Chahar to Mhatre, 1 run 
Another good shot, but this time to the fielder! Backs away to the length ball outside off 
and punches this in front of point, but Dhir does excellently to stop that 
Julfi : ""Could see shades of Dwayne Smith in Ayush"".",4.4,1,1.0,"Chahar to Mhatre, 1 run  .Another good shot, but this time to the fielder! Backs away to the length ball outside off  .and punches this in front of point, but Dhir does excellently to stop that",Chahar,Mhatre,1.0,0,0,1,1,1.0,0,,1
"4.5 
2 
Chahar to Rasheed, 2 runs 
Rasheed works this through midwicket and picks up a brace",4.5,2,2.0,"Chahar to Rasheed, 2 runs  .Rasheed works this through midwicket and picks up a brace",Chahar,Rasheed,2.0,0,0,1,1,2.0,0,,1
"4.6 
• 
Chahar to Rasheed, no run 
Short outside off, Rasheed pulls out of the shot. That was a slower bouncer 
end of over 59 runs  
CSK: 43/1CRR: 8.60  
Shaik Rasheed15 (14b 1x4) 
Ayush Mhatre22 (7b 2x4 2x6) 
Deepak Chahar 3-0-21-0 
Ashwani Kumar 1-0-18-1 
Mhatre has injected the momentum CSK needed so badly after a slow start in the 
powerplay. Can he finish this strong? Mitch Santner into the attack 
 
Mitchell Santner in Powerplay overs (in T20s) 
BALLS 
919 
WKTS 
35 
4s/6s 
120/36 
ECON 
6.98 
AVE 
30.57",4.6,0,0.0,"Chahar to Rasheed, no run  .Short outside off, Rasheed pulls out of the shot. That was a slower bouncer",Chahar,Rasheed,0.0,0,0,1,1,0.0,0,,0
"5.1 
1 
Santner to Mhatre, 1 run 
On a length outside off, Mhatre goes back to clip it out to deep midwicket",5.1,1,1.0,"Santner to Mhatre, 1 run  .On a length outside off, Mhatre goes back to clip it out to deep midwicket",Santner,Mhatre,1.0,0,0,1,1,1.0,0,,1
"5.2 
1lb 
Santner to Rasheed, 1 leg bye 
Floated full on middle, he gets forward to work it leg side and misses and the ball rolls 
square off his pad",5.2,1lb,1.0,"Santner to Rasheed, 1 leg bye  .Floated full on middle, he gets forward to work it leg side and misses and the ball rolls  .square off his pad",Santner,Rasheed,0.0,0,0,1,1,0.0,0,,0
"5.3 
• 
Santner to Mhatre, no run 
Tossed up outside off, he works it to backward point but the single is turned down by 
Rasheed",5.3,0,0.0,"Santner to Mhatre, no run  .Tossed up outside off, he works it to backward point but the single is turned down by  .Rasheed",Santner,Mhatre,0.0,0,0,1,1,0.0,0,,0
"5.4 
1 
Santner to Mhatre, 1 run 
Full outside off, Mhatre eases a drive to long-off 
Five sixes in the powerplay by CSK this season so far - Two by Ayush Mhatre in the 
previous over, two by Ruturaj Gaikwad vs MI in the first match.",5.4,1,1.0,"Santner to Mhatre, 1 run  .Full outside off, Mhatre eases a drive to long-off  .Five sixes in the powerplay by CSK this season so far - Two by Ayush Mhatre in the  .previous over, two by Ruturaj Gaikwad vs MI in the first match.",Santner,Mhatre,1.0,0,0,1,1,1.0,0,,1
"5.5 
2 
Santner to Rasheed, 2 runs 
Manages to get this over backward point and short third! Backed away to this full ball 
outside off. He was reaching for it as he aimed to go inside out and gets a thick top 
edge that clears the infield",5.5,2,2.0,"Santner to Rasheed, 2 runs  .Manages to get this over backward point and short third! Backed away to this full ball  .outside off. He was reaching for it as he aimed to go inside out and gets a thick top  .edge that clears the infield",Santner,Rasheed,2.0,0,0,1,1,2.0,0,,1
"5.6 
• 
Santner to Rasheed, no run 
This one comes in with the angle and Santner appeals for lbw as Rasheed is late to 
bring his bat down. They don't bother with the appeal. Replays show that it was pad 
first, and that it was three reds on ball-tracking! 
Today's wait for the first boundary has been the second-longest of the season, after 
CSK against Rajasthan Royals earlier in the season! 
end of over 65 runs  
CSK: 48/1CRR: 8.00  
Shaik Rasheed17 (17b 1x4) 
Ayush Mhatre24 (10b 2x4 2x6) 
Mitchell Santner 1-0-4-0 
Deepak Chahar 3-0-21-0 
Chahar will bowl out 
 
CSK in Powerplay overs (in IPL, 2025) 
INNS 
8 
WKTS 
12 
RR 
7.85 
AVE 
31.41",5.6,0,0.0,"Santner to Rasheed, no run  .This one comes in with the angle and Santner appeals for lbw as Rasheed is late to  .bring his bat down. They don't bother with the appeal. Replays show that it was pad  .first, and that it was three reds on ball-tracking!  .Today's wait for the first boundary has been the second-longest of the season, after  .CSK against Rajasthan Royals earlier in the season!",Santner,Rasheed,0.0,0,0,1,1,0.0,0,,0
"6.1 
4 
Chahar to Mhatre, FOUR runs 
Clattered away! Back of length otuside off, Mhatre clears his front leg and slaps this off 
the back foot between cover and mid-off! That was aerial but in the gap, and had 
enough elevation too",6.1,4,4.0,"Chahar to Mhatre, FOUR runs  .Clattered away! Back of length otuside off, Mhatre clears his front leg and slaps this off  .the back foot between cover and mid-off! That was aerial but in the gap, and had  .enough elevation too",Chahar,Mhatre,4.0,1,0,1,1,4.0,0,,1
"6.2 
• 
Chahar to Mhatre, no run 
Looks for the yorker angling in from outside off, slower ball, squeezed back to the 
bowler",6.2,0,0.0,"Chahar to Mhatre, no run  .Looks for the yorker angling in from outside off, slower ball, squeezed back to the  .bowler",Chahar,Mhatre,0.0,0,0,1,1,0.0,0,,0
"6.3 
• 
Chahar to Mhatre, no run 
Chahar nails this yorker outside off as Mhatre can't connect as he looks to jam it out",6.3,0,0.0,"Chahar to Mhatre, no run  .Chahar nails this yorker outside off as Mhatre can't connect as he looks to jam it out",Chahar,Mhatre,0.0,0,0,1,1,0.0,0,,0
"6.4 
4 
Chahar to Mhatre, FOUR runs 
Chahar pulls his length back and Mhatre punishes him! It's the battle of the No. 56-es 
and it's the one in yellow who is winning right now. Knuckle ball on a length outside off 
and Mhatre firmly punches it to the cover fielder's left. Hardik, diving, can't stop it",6.4,4,4.0,"Chahar to Mhatre, FOUR runs  .Chahar pulls his length back and Mhatre punishes him! It's the battle of the No. 56-es  .and it's the one in yellow who is winning right now. Knuckle ball on a length outside off  .and Mhatre firmly punches it to the cover fielder's left. Hardik, diving, can't stop it",Chahar,Mhatre,4.0,1,0,1,1,4.0,0,,1
"6.5 
1w 
Chahar to Mhatre, 1 wide 
Short outside off and that's considered too high by the umpire",6.5,1w,1.0,"Chahar to Mhatre, 1 wide  .Short outside off and that's considered too high by the umpire",Chahar,Mhatre,0.0,0,0,0,0,1.0,0,,1
"6.5 
W 
Chahar to Mhatre, OUT 
Deepak Chahar has the last laugh! It's a legcutter on a short of good length and Mhatre 
slices it off the toe end as he looks to hoick it away. Santner at long-on backtracks and 
does well to hold on without losing balance! A fantastic debut comes to an end 
Ayush Mhatre c Santner b Chahar 32 (15b 4x4 2x6 18m) SR: 213.33 
See all photos 
Suryakumar Yadav went up to his Mumbai team-mate Mhatre and gave him a pat on the 
back of the head as he walked off there 
Jadeja out at No. 4",6.5,W,0.0,"Chahar to Mhatre, OUT  .Deepak Chahar has the last laugh! It's a legcutter on a short of good length and Mhatre  .slices it off the toe end as he looks to hoick it away. Santner at long-on backtracks and  .does well to hold on without losing balance! A fantastic debut comes to an end  .Ayush Mhatre c Santner b Chahar 32 (15b 4x4 2x6 18m) SR: 213.33",Chahar,Mhatre,0.0,0,0,1,1,0.0,1,c Santner b Chahar,0
"6.6 
2 
Chahar to Jadeja, 2 runs 
Full and wide, Jadeja reaches out and eases it to deep point 
end of over 711 runs • 1 wicket 
CSK: 59/2CRR: 8.42  
Ravindra Jadeja2 (1b) 
Shaik Rasheed17 (17b 1x4) 
Deepak Chahar 4-0-32-1 
Mitchell Santner 1-0-4-0 
2021 was the last time Bumrah didn't bowl in the powerplay for Mumbai Indians. He 
came to bowl for the first time in the 7th over after CSK were 4 down for 24. 
And still no Bumrah. Santner continues",6.6,2,2.0,"Chahar to Jadeja, 2 runs  .Full and wide, Jadeja reaches out and eases it to deep point",Chahar,Jadeja,2.0,0,0,1,1,2.0,0,,1
"7.1 
1 
Santner to Rasheed, 1 run 
On a length around off, he goes back and tucks it out to deep midwicket",7.1,1,1.0,"Santner to Rasheed, 1 run  .On a length around off, he goes back and tucks it out to deep midwicket",Santner,Rasheed,1.0,0,0,1,1,1.0,0,,1
"7.2 
1 
Santner to Jadeja, 1 run 
Loopy delivery, full on off, Jadeja pushes this wide of long-on for a single",7.2,1,1.0,"Santner to Jadeja, 1 run  .Loopy delivery, full on off, Jadeja pushes this wide of long-on for a single",Santner,Jadeja,1.0,0,0,1,1,1.0,0,,1
"7.3 
1 
Santner to Rasheed, 1 run 
Goes back and clips this length ball outside off to deep midwicket",7.3,1,1.0,"Santner to Rasheed, 1 run  .Goes back and clips this length ball outside off to deep midwicket",Santner,Rasheed,1.0,0,0,1,1,1.0,0,,1
"7.4 
• 
Santner to Jadeja, no run 
Full and flat on off, Jadeja skips out and clips it to midwicket 
 
Ravindra Jadeja vs left-arm orthodox in T20s 
RUNS 
314 
OUTS 
9 
4s/6s 
14/23 
SR 
140.80 
AVE 
34.88",7.4,0,0.0,"Santner to Jadeja, no run  .Full and flat on off, Jadeja skips out and clips it to midwicket  .  .Ravindra Jadeja vs left-arm orthodox in T20s  .RUNS  .314  .OUTS  .9  .4s/6s  .14/23  .SR  .140.80  .AVE  .34.88",Santner,Jadeja,0.0,0,0,1,1,0.0,0,,0
"7.5 
1 
Santner to Jadeja, 1 run 
On a length outside off, Jadeja skips down again and punches this straight of Hardik at 
midwicket",7.5,1,1.0,"Santner to Jadeja, 1 run  .On a length outside off, Jadeja skips down again and punches this straight of Hardik at  .midwicket",Santner,Jadeja,1.0,0,0,1,1,1.0,0,,1
"7.6 
W 
Santner to Rasheed, OUT 
Oh beautiful from Santner, and we have a check for a stumping. And Rasheed is 
walking! Loops this up outside off at 77.4kph, drawing Rasheed forward, it spins away 
sharply as Rasheed loses all balance trying to push it towards cover. Rickelton is quick 
to take off the bails and Rasheed's outstretched back leg is far from the crease! Classic 
left-arm spinner's dismissal that. Santner damaging his old team, like Chahar did in the 
previous over 
Shaik Rasheed st †Rickelton b Santner 19 (20b 1x4 0x6 41m) SR: 95 
end of over 84 runs • 1 wicket 
CSK: 63/3CRR: 7.87  
Ravindra Jadeja4 (4b) 
Mitchell Santner 2-0-8-1 
Deepak Chahar 4-0-32-1 
Here's Bumrah for the first time today. He will bowl at Jadeja, with the new batter Dube 
at the other end. 
Around the wicket to Jadeja",7.6,W,0.0,"Santner to Rasheed, OUT  .Oh beautiful from Santner, and we have a check for a stumping. And Rasheed is  .walking! Loops this up outside off at 77.4kph, drawing Rasheed forward, it spins away  .sharply as Rasheed loses all balance trying to push it towards cover. Rickelton is quick  .to take off the bails and Rasheed's outstretched back leg is far from the crease! Classic  .left-arm spinner's dismissal that. Santner damaging his old team, like Chahar did in the  .previous over  .Shaik Rasheed st †Rickelton b Santner 19 (20b 1x4 0x6 41m) SR: 95",Santner,Rasheed,0.0,0,0,1,1,0.0,1,st †Rickelton b Santner,0
"8.1 
1 
Bumrah to Jadeja, 1 run 
Full outside off, pushed towards deep-ish cover for a quick run 
 
Shivam Dube vs Jasprit Bumrah 
BALLS 
26 
RUNS 
19 
OUTS 
2 
SR 
73.07 
4s/6s 
2/0",8.1,1,1.0,"Bumrah to Jadeja, 1 run  .Full outside off, pushed towards deep-ish cover for a quick run  .  .Shivam Dube vs Jasprit Bumrah  .BALLS  .26  .RUNS  .19  .OUTS  .2  .SR  .73.07  .4s/6s  .2/0",Bumrah,Jadeja,1.0,0,0,1,1,1.0,0,,1
"8.2 
• 
Bumrah to Dube, no run 
Very full around middle, hint of late movement away, and Dube pushes it out to 
midwicket",8.2,0,0.0,"Bumrah to Dube, no run  .Very full around middle, hint of late movement away, and Dube pushes it out to  .midwicket",Bumrah,Dube,0.0,0,0,1,1,0.0,0,,0
"8.3 
• 
Bumrah to Dube, no run 
On a length around middle and off, it holds on the surface a bit as Dube looks to defend. 
Pops off a little high on the bat but dies on Bumrah",8.3,0,0.0,"Bumrah to Dube, no run  .On a length around middle and off, it holds on the surface a bit as Dube looks to defend.  .Pops off a little high on the bat but dies on Bumrah",Bumrah,Dube,0.0,0,0,1,1,0.0,0,,0
"8.4 
• 
Bumrah to Dube, no run 
ON a length on off, punched to short cover. Pressure building here on Dube!",8.4,0,0.0,"Bumrah to Dube, no run  .ON a length on off, punched to short cover. Pressure building here on Dube!",Bumrah,Dube,0.0,0,0,1,1,0.0,0,,0
"8.5 
1 
Bumrah to Dube, 1 run 
Low full toss around off, Dube punches it down the ground to mid-off. Hardik fumbles it 
but they only get a single 
Jacks could come on for the next over, Vishal tells me. Two left-handers at the crease 
so makes sense",8.5,1,1.0,"Bumrah to Dube, 1 run  .Low full toss around off, Dube punches it down the ground to mid-off. Hardik fumbles it  .but they only get a single  .Jacks could come on for the next over, Vishal tells me. Two left-handers at the crease  .so makes sense",Bumrah,Dube,1.0,0,0,1,1,1.0,0,,1
"8.6 
1 
Bumrah to Jadeja, 1 run 
Punched towards mid-off and Jadeja wants the single but there is a mix-up as Dube 
sends him back. However, he gets back safe and the throw is off target and they get a 
run on the overthrow 
And that will be timeout 
end of over 93 runs  
CSK: 66/3CRR: 7.33  
Ravindra Jadeja6 (6b) 
Shivam Dube1 (4b) 
Jasprit Bumrah 1-0-3-0 
Mitchell Santner 2-0-8-1 
And here is Will Jacks, who has emerged as offspin's improbable saviour in the IPL!",8.6,1,1.0,"Bumrah to Jadeja, 1 run  .Punched towards mid-off and Jadeja wants the single but there is a mix-up as Dube  .sends him back. However, he gets back safe and the throw is off target and they get a  .run on the overthrow  .And that will be timeout",Bumrah,Jadeja,1.0,0,0,1,1,1.0,0,,1
"9.1 
• 
Jacks to Jadeja, no run 
Fires the first one Full on off, gets some turn but Jadeja keeps it out",9.1,0,0.0,"Jacks to Jadeja, no run  .Fires the first one Full on off, gets some turn but Jadeja keeps it out",Jacks,Jadeja,0.0,0,0,1,1,0.0,0,,0
"9.2 
1 
Jacks to Jadeja, 1 run 
On a length outside off, Jadeja rocks back to cut it away to deep cover 
Will Dube take on the spinner right away?",9.2,1,1.0,"Jacks to Jadeja, 1 run  .On a length outside off, Jadeja rocks back to cut it away to deep cover  .Will Dube take on the spinner right away?",Jacks,Jadeja,1.0,0,0,1,1,1.0,0,,1
"9.3 
• 
Jacks to Dube, no run 
On a length outside off, Dube stands tall and punches this to the cover fielder",9.3,0,0.0,"Jacks to Dube, no run  .On a length outside off, Dube stands tall and punches this to the cover fielder",Jacks,Dube,0.0,0,0,1,1,0.0,0,,0
"9.4 
• 
Jacks to Dube, no run 
On a length around off and this one comes on with the angle. Dube tucks it to midwicket",9.4,0,0.0,"Jacks to Dube, no run  .On a length around off and this one comes on with the angle. Dube tucks it to midwicket",Jacks,Dube,0.0,0,0,1,1,0.0,0,,0
